연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
896,2022-11-04,2022-11-04~2022-12-31,㈜더사랑,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,무관,0년개월,무관,,    ,서울특별시 중랑구 신내역로3길 40-36 (신내동) B동 지하 1층 0B103호,중소,경기북부지사,2022-11-11,1588-1519
897,2022-11-04,2022-11-04~2022-12-31,(주)나눔누리,안마사,상용직,시급,9160,무관,무관,무관,,    ,경상북도 구미시 3공단2로 235 나눔누리,중소,경기북부지사,2022-11-11,1588-1519
898,2022-11-04,2022-11-04~2022-12-31,윈윈,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,무관,0년개월,무관,,    ,경기도 양주시 어하고개로132번길 129-8 (삼숭동),개인,경기북부지사,2022-11-11,1588-1519
899,2022-11-04,2022-11-04~2022-11-30,동희산업,환경 미화원,계약직,시급,9160,무관,무관,무관,,    ,울산광역시 남구 처용로 675 (황성동),대기업,울산지사,2022-11-09,1588-1519
900,2022-11-04,2022-11-04~2022-11-18,신한라이프생명보험 주식회사,사무 보조원(일반사업체),계약직,시급,9160,무관,무관,무관,,    ,서울특별시 중구 삼일대로 358 (을지로2가),대기업,서울지역본부,2022-11-07,1588-1519
901,2022-11-04,2022-11-04~2022-11-11,현대엔지니어링(주),"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,월급,1100000,무관,무관,무관,,    ,서울특별시 종로구 율곡로 75 현대빌딩 (계동),중소,서울지역본부,2022-11-04,1588-1519
902,2022-11-04,2022-11-04~2022-11-25,(주)윕스,총무 및 일반 사무원,계약직,연봉,33000000,신입,무관,대졸,,    ,서울특별시 마포구 성암로 189 중소기업DMC타워 19층 (상암동),중소,서울지역본부,2022-11-04,1588-1519
903,2022-11-04,2022-11-04~2022-12-30,도봉노적성해장애인자립생활센터,사무 보조원(일반사업체),계약직,시급,9160,무관,무관,무관,,    ,서울특별시 도봉구 도봉로164길 33-25 북부법조타운 302호 (도봉동),"협회,단체",서울지역본부,2022-11-11,1588-1519
904,2022-11-04,2022-11-04~2022-11-30,위티아주식회사,생산·품질 사무원 및 관리원(그 외 분야),상용직,월급,2160000,무관,무관,무관,,    ,서울특별시 동작구 여의대방로 24 92 (신대방동),대기업,서울지역본부,2022-11-04,1588-1519
905,2022-11-04,2022-11-04~2022-11-18,웰컴저축은행 주식회사,음료 조리사(바리스타 포함),계약직,연봉,29700000,무관,무관,무관,,    ,서울특별시 구로구 디지털로 300 지밸리비즈플라자 (구로동),중소,서울지역본부,2022-11-04,1588-1519
906,2022-11-04,2022-11-04~2022-12-09,현대건설(주),"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,일급,48000,무관,무관,무관,,    ,서울특별시 종로구 율곡로 75  (계동),중소,서울남부지사,2022-11-04,1588-1519
907,2022-11-04,2022-11-04~2022-12-31,오티스엘리베이터,IT 기술지원 전문가,계약직,월급,4160000,경력,3년0개월,초대졸,,    ,"서울특별시 영등포구 의사당대로 8 (여의도동), 삼환까뮤빌딩",외국계,서울남부지사,2022-11-04,1588-1519
908,2022-11-04,2022-11-04~2022-11-30,DB금융투자,매장 정리원(매장 보조원),계약직,월급,1914440,무관,무관,무관,,    ,서울특별시 영등포구 국제금융로8길 32 (여의도동),대기업,서울남부지사,2022-11-04,1588-1519
909,2022-11-04,2022-11-04~2022-12-09,(의)성애의료재단,의료 보조원,계약직,시급,9620,무관,무관,무관,,    ,서울특별시 영등포구 여의대방로53길 22 22 (신길동),중소,서울남부지사,2022-11-04,1588-1519
910,2022-11-04,2022-11-04~2022-11-25,사회복지법인해든디자인플러스,인쇄 후가공원,계약직,시급,9160,무관,무관,무관,,    ,서울특별시 금천구 가산디지털1로 119 지하1층(가산동),중소,서울남부지사,2022-11-11,1588-1519
911,2022-11-04,2022-11-04~2022-11-11,현대커머셜주식회사,회계 사무원(일반 사업체),계약직,연봉,30000000,무관,무관,무관,,    ,서울특별시 영등포구 국회대로66길 3 2관 (여의도동),중소,서울남부지사,2022-11-04,1588-1519
912,2022-11-04,2022-11-04~2022-12-10,중앙대학교 산학협력단,사무 보조원(일반사업체),계약직,월급,1050000,무관,무관,무관,,    ,서울특별시 동작구 흑석로 84 102관 (흑석동),"협회,단체",서울남부지사,2022-11-04,1588-1519
913,2022-11-04,2022-11-04~2022-11-21,오행종합개발(주),"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,1257000,무관,0년개월,무관,,    ,서울특별시 양천구 목동중앙서로6길 21 2층,중소,서울남부지사,2022-11-04,1588-1519
914,2022-11-04,2022-11-04~2022-11-11,신풍종합개발주식회사,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",계약직,월급,2700000,경력,3년개월,무관,,    ,서울특별시 양천구 남부순환로70길 19 2층 (신월동),중소,서울남부지사,2022-11-04,1588-1519
915,2022-11-04,2022-11-04~2022-12-31,이와이컨설팅유한책임회사,사무 보조원(일반사업체),계약직,월급,1920000,무관,무관,초대졸,,    ,서울특별시 영등포구 여의공원로 111 태영빌딩 3-8층 (여의도동),중소,서울남부지사,2022-11-04,1588-1519
916,2022-11-04,2022-11-04~2022-12-10,서울상도유치원,사무 보조원(공공기관),계약직,시급,11240,무관,0년개월,무관,,    ,"서울특별시 동작구 만양로3길 48 (노량진동, 유치원)","공사,공공",서울남부지사,2022-11-04,1588-1519
917,2022-11-04,2022-11-04~2022-12-31,오티스서비스엑스퍼트,"기타 승강기 설치·정비원(휠체어리프트, 자동문 포함)",계약직,월급,2500000,무관,0년개월,무관,,    ,서울특별시 영등포구 국제금융로 10 12층 (여의도동),외국계,서울남부지사,2022-11-04,1588-1519
918,2022-11-04,2022-11-04~2022-11-30,에스알더블유주식회사,주방 보조원(일반 음식점),상용직,시급,9160,무관,무관,무관,,    ,서울특별시 서초구 방배로42길 61 B2층 (방배동),중소,서울남부지사,2022-11-09,1588-1519
919,2022-11-04,2022-11-04~2022-11-11,의료법인은성의료재단좋은삼선병원,사무 보조원(일반사업체),계약직,월급,1200000,무관,무관,무관,,    ,부산광역시 사상구 가야대로 326 좋은삼선병원 (주례동),중소,부산지역본부,2022-11-04,1588-1519
920,2022-11-04,2022-11-04~2022-12-16,한국해양과학기술원,사무 보조원(공공기관),계약직,월급,2250000,무관,무관,무관,,    ,부산광역시 영도구 해양로 385 (동삼동),"공사,공공",부산지역본부,2022-11-07,1588-1519
921,2022-11-04,2022-11-04~2022-11-30,(학) 화신학원,사무 보조원(일반사업체),계약직,시급,9160,무관,무관,무관,,    ,부산광역시 연제구 고분로 170 부산경상대학교 내 학교법인 화신학원 (연산동),중소,부산지역본부,2022-11-09,1588-1519
922,2022-11-04,2022-11-04~2022-11-16,한국수산자원관리공단,사무 보조원(공공기관),계약직,월급,1091000,무관,무관,무관,,    ,부산광역시 기장군 일광면 이동길 4 한국수산자원관리공단,중소,부산지역본부,2022-11-04,1588-1519
923,2022-11-04,2022-11-04~2022-11-16,BNK캐피탈(주),사무 보조원(일반사업체),계약직,시급,9160,무관,무관,무관,,    ,부산광역시 부산진구 새싹로 1 (부전동) 8층,대기업,부산지역본부,2022-11-09,1588-1519
924,2022-11-04,2022-11-04~2022-11-14,주식회사 코페아,매장 정리원(매장 보조원),시간제,시급,9160,무관,무관,무관,,    ,부산광역시 금정구 부산대학로63번길 2 기계관3층 카페엠 (장전동),중소,부산지역본부,2022-11-04,1588-1519
925,2022-11-04,2022-11-04~2022-12-09,농업회사법인(주)이비채,음료 제조기계 조작원,시간제,시급,9160,무관,무관,무관,,    ,경상북도 영천시 임고면 황강공단길 21 (주)이비채,중소,대구지역본부,2022-11-04,1588-1519
926,2022-11-04,2022-11-04~2022-11-11,대구시사회서비스원,사회복지 관리자(부서장),계약직,연봉,60000000,무관,무관,대졸,가족·사회·복지학,    ,대구광역시 중구 국채보상로 648 호수빌딩 13층 대구광역시사회서비스원 (동인동2가),중소,대구지역본부,2022-11-11,1588-1519
927,2022-11-04,2022-11-04~2023-01-31,(주)동보,자동차 엔진·섀시·전기·전자 정비원,계약직,일급,76960,무관,무관,고졸,,    ,인천광역시 남동구 비류대로 646 (남촌동),중소,인천지사,2022-11-04,1588-1519
928,2022-11-04,2022-11-04~2022-12-31,(주)에어코리아,사무 보조원(일반사업체),계약직,월급,1500000,무관,무관,초대졸,,    ,인천광역시 중구 공항로 272 인천국제공항 여객터미널 B084호 (운서동),중소,인천지사,2022-11-04,1588-1519
929,2022-11-04,2022-11-04~2022-11-30,(주)바이더엠,LED 부품·제품 조립·검사원,상용직,시급,9160,무관,0년개월,무관,,    ,인천광역시 계양구 서운산단로1길 63 (서운동) 4층,중소,인천지사,2022-11-04,1588-1519
930,2022-11-04,2022-11-04~2022-12-16,현담산업(주),주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,무관,무관,무관,,    ,충청남도 아산시 영인면 역리길 29 현담산업,중소,대전지역본부,2022-11-04,1588-1519
931,2022-11-04,2022-11-04~2022-12-30,(주) 원진일렉트로닉스,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,무관,고졸,,    ,경기도 화성시 향남읍 우등길 27-5 (주)원진일렉트로닉스,중소,경기지역본부,2022-11-07,1588-1519
932,2022-11-04,2022-11-04~2022-11-30,(주)코캄,전자 부품·제품 생산기계 조작원,상용직,연봉,30618000,무관,0년개월,고졸,,    ,충청남도 논산시 가야곡면 가야공단길 19 (야촌리),중소,경기지역본부,2022-11-11,1588-1519
933,2022-11-04,2022-12-01~2023-01-31,신흥에스이씨(주),프레스 금형 제조원,계약직,시급,9740,무관,0년개월,고졸,,    ,경기도 오산시 양산로 48 경기도 오산시 서랑동 205번지 (서랑동),중소,경기지역본부,2022-11-11,1588-1519
934,2022-11-04,2022-11-04~2022-11-27,에이케이에스앤디(주),사무 보조원(일반사업체),계약직,월급,1015960,무관,무관,무관,,    ,"경기도 평택시 평택로 51 (평택동,10층)",대기업,경기지역본부,2022-11-09,1588-1519
935,2022-11-04,2022-11-07~2022-12-14,파머스어학원,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9160,무관,0년개월,무관,,    ,경기도 평택시 동삭로 368 (동삭동) 3동,개인,경기지역본부,2022-11-04,1588-1519
936,2022-11-04,2022-11-04~2022-11-30,우리요양사랑재가복지센터,복지시설 보조원,상용직,시급,9160,무관,0년개월,무관,,    ,강원도 횡성군 횡성읍 중앙로 14 우리요양사랑재가복지센터,개인,강원지사,2022-11-04,1588-1519
937,2022-11-03,2022-11-03~2022-11-30,에스지에이(주),음료 조리사(바리스타 포함),계약직,월급,1300000,무관,무관,무관,,바리스타 1급    ,서울특별시 송파구 법원로11길 25 (문정동) 에이동 801호,중소,서울동부지사,2022-11-03,1588-1519
938,2022-11-03,2022-11-03~2022-11-05,용현농업협동조합 하나로마트,매장 정리원(매장 보조원),시간제,시급,9160,무관,0년개월,무관,,    ,경상남도 사천시 용현면 진삼로 640 (송지리),중소,경남지사,2022-11-03,1588-1519
939,2022-11-03,2022-11-03~2022-12-03,쿠팡 주식회사,웹 운영자(홈페이지 관리자),계약직,월급,2060000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,서울동부지사,2022-11-03,1588-1519
940,2022-11-03,2022-11-03~2022-12-31,쿠팡 주식회사,재무·회계·경리 부서장,계약직,월급,2060000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,서울동부지사,2022-11-03,1588-1519
941,2022-11-03,2022-11-03~2022-11-11,파란행복주식회사,환경 미화원,계약직,월급,1077000,무관,무관,무관,,    ,"서울특별시 강남구 테헤란로 152 (역삼동, 강남파이낸스센터) 1층",중소,서울동부지사,2022-11-03,1588-1519
942,2022-11-03,2022-11-03~2022-11-08,(주)프로투게더,환경 미화원,계약직,월급,734700,무관,무관,무관,,    ,"서울특별시 강남구 테헤란로 310 (역삼동) 2층(역삼동, 두꺼비빌딩)",중소,서울동부지사,2022-11-03,1588-1519
943,2022-11-03,2022-11-03~2022-11-22,와이씨에프엔비(주),"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,1000000,무관,0년개월,무관,,    ,서울특별시 송파구 백제고분로41길 30 1층(송파동),중소,서울동부지사,2022-11-03,1588-1519
944,2022-11-03,2022-11-03~2022-11-30,에스케이쉴더스 주식회사,시스템 소프트웨어 개발자(프로그래머),계약직,연봉,30000000,무관,무관,초대졸,,    ,경기도 성남시 분당구 판교로227번길 23 (삼평동),대기업,경기동부지사,2022-11-03,1588-1519
945,2022-11-03,2022-11-03~2022-11-09,한미약품,사무 보조원(일반사업체),계약직,시급,10000,무관,0년개월,무관,,    ,서울특별시 송파구 위례성대로 14 한미타워,중소,경기동부지사,2022-11-03,1588-1519
946,2022-11-03,2022-11-03~2022-11-30,참조은병원,병원행정 사무원(원무),상용직,월급,1000000,무관,무관,무관,,    ,경기도 광주시 광주대로 45 참조은병원,중소,경기동부지사,2022-11-03,1588-1519
947,2022-11-03,2022-11-03~2022-11-30,(주)우린,물류 사무원(물류 관리사),상용직,월급,2100000,무관,0년개월,무관,,    ,경기도 광주시 도척면 도척로 401-82 주식회사 우린,중소,경기동부지사,2022-11-03,1588-1519
948,2022-11-03,2022-11-03~2022-11-30,(주)유명산업,주입·포장·상표부착기 등 기타 기계 조작원,상용직,월급,1914440,무관,0년개월,무관,,    ,경기도 광주시 오포읍 회안대로71번길 16-10 (주)유명산업,중소,경기동부지사,2022-11-03,1588-1519
949,2022-11-03,2022-11-03~2022-11-30,(주)티엘머티리얼,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,월급,2000000,무관,0년개월,무관,,    ,경기도 광주시 곤지암읍 열미길 80 (주)티엘머티리얼,중소,경기동부지사,2022-11-03,1588-1519
950,2022-11-03,2022-11-03~2022-12-30,선한팩토리(주),"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,시급,9160,무관,무관,무관,,    ,경기도 부천시 석천로 397 103동 1113호 (삼정동),중소,경기서부지사,2022-11-03,1588-1519
951,2022-11-03,2022-11-03~2022-12-31,(주)부국산업개발,자동차 부분품 조립·검사원,계약직,시급,9160,무관,무관,무관,,    ,대구광역시 북구 대현로 77 (대현동),중소,충남지사,2022-11-03,1588-1519
952,2022-11-03,2022-11-03~2022-11-30,(주)맥슨모터매뉴팩처링,총무 및 일반 사무원,상용직,연봉,30000000,무관,0년개월,대졸,,    ,충청남도 천안시 동남구 성남면 용원3길 26 (주)맥슨모터매뉴팩처링 ,중소,충남지사,2022-11-03,1588-1519
953,2022-11-03,2022-11-03~2023-02-02,강변세차장,세차원 및 운송장비 청소원,상용직,월급,2500000,무관,0년개월,무관,,    ,충청남도 보령시 신평4길 45 (대천동),개인,충남지사,2022-11-03,1588-1519
954,2022-11-03,2022-11-03~2022-12-30,롯데쇼핑(주)롯데슈퍼사업본부,매장 정리원(매장 보조원),상용직,시급,9160,무관,무관,무관,,    ,"서울특별시 송파구 올림픽로 269 3층 (신천동, 롯데캐슬골드)",대기업,전남지사,2022-11-03,1588-1519
955,2022-11-03,2022-11-03~2022-12-31,커스텀튜브매뉴팩처링유한회사,주입·포장·상표부착기 등 기타 기계 조작원,상용직,월급,1915000,무관,무관,무관,,    ,경기도 양주시 광적면 현석로733번길 38-4 커스텀튜브 매뉴팩처링 유한회사,중소,경기북부지사,2022-11-03,1588-1519
956,2022-11-03,2022-11-03~2022-11-07,한국동서발전(주),조련사(공연)·마술사 등 기타 시각 및 공연 예술가,계약직,월급,975000,무관,무관,무관,,    ,울산광역시 중구 종가로 395 (북정동),"공사,공공",울산지사,2022-11-03,1588-1519
957,2022-11-03,2022-11-03~2022-12-16,(주)젠푸드,기타 식품가공 종사원,상용직,시급,9160,무관,무관,무관,,    ,경상남도 양산시 소주동 491-5,중소,울산지사,2022-11-03,1588-1519
958,2022-11-03,2022-11-03~2022-11-30,라한호텔울산섬섬옥수,네일 아티스트(손톱 관리사),계약직,월급,1300000,무관,0년개월,무관,,    ,울산광역시 울주군 삼남읍 울산역로 177 섬섬옥수,중소,울산지사,2022-11-03,
959,2022-11-03,2022-11-03~2022-11-03,(주)HSCNC(에이치에스씨엔씨),머시닝센터(MCT) 조작원,상용직,시급,9160,무관,0년개월,무관,,    ,인천광역시 계양구 서운산업로50번길 18 (서운동),개인,일산직업능력개발원,2022-11-03,
960,2022-11-03,2022-11-03~2022-12-31,(주)호텔신라,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,1077220,무관,무관,무관,,    ,서울특별시 중구 동호로 249  (장충동2가),중소,서울지역본부,2022-11-03,
961,2022-11-03,2022-11-03~2022-11-04,(주)더네이쳐홀딩스,사무 보조원(일반사업체),계약직,시급,9160,무관,0년개월,무관,,    ,서울특별시 용산구 새창로44길 10 (신계동) 더네이쳐홀딩스빌딩,중소,서울지역본부,2022-11-07,
962,2022-11-03,2022-11-03~2022-11-10,한국과학기술연구원 부설 녹색기술센터,사무 보조원(공공기관),계약직,월급,2000000,무관,무관,무관,,    ,서울특별시 중구 퇴계로 173 (충무로3가) 남산스퀘어 17층,"공사,공공",서울지역본부,2022-11-10,
963,2022-11-03,2022-11-03~2022-11-17,한양증권(주),사무 보조원(일반사업체),계약직,시급,9500,무관,0년개월,무관,,    ,서울특별시 영등포구 국제금융로6길 7 (여의도동),대기업,서울남부지사,2022-11-03,
964,2022-11-03,2022-11-03~2022-11-18,슈나이더일렉트릭코리아(주),음료 조리사(바리스타 포함),시간제,시급,9160,무관,무관,무관,,    ,"서울특별시 마포구 성암로 189 14층 (상암동,중소기업 DMC 타워)",외국계,서울남부지사,2022-11-03,
965,2022-11-03,2022-11-03~2022-11-25,(주)하누리,음료 조리사(바리스타 포함),상용직,월급,2070160,무관,무관,무관,,    ,"경기도 오산시 남부대로 464-16 (고현동, LG전자기숙사)",대기업,서울남부지사,2022-11-03,
966,2022-11-03,2022-11-03~2022-11-11,근로복지공단대구병원,사무 보조원(공공기관),계약직,월급,1576000,무관,0년개월,무관,,    ,대구광역시 북구 학정로 515 (학정동),"공사,공공",대구지역본부,2022-11-03,
967,2022-11-03,2022-11-03~2022-11-30,(주)대륭개발,사무 보조원(일반사업체),계약직,일급,100000,무관,무관,고졸,,    ,"대구광역시 동구 장등로 56 109호 (신천동, 벽산e-솔렌스힐)",중소,대구지역본부,2022-11-09,
968,2022-11-03,2022-11-03~2022-11-30,(주)대륭개발,건설·채굴 단순 종사원,계약직,일급,140000,무관,무관,무관,,    ,"대구광역시 동구 장등로 56 109호 (신천동, 벽산e-솔렌스힐)",중소,대구지역본부,2022-11-09,
969,2022-11-03,2022-11-03~2022-12-31,승현산업,자동차 부분품 조립·검사원,상용직,시급,9160,무관,무관,무관,,    ,광주광역시 광산구 사암로106번길 47-10 (우산동),중소,광주지역본부,2022-11-03,
970,2022-11-03,2022-11-03~2022-12-31,광주광역시교육청,교육·훈련 사무원,상용직,월급,1914470,무관,무관,박사,,    ,광주광역시 서구 화운로 93 (화정동),"공사,공공",광주지역본부,2022-11-10,
971,2022-11-03,2022-11-03~2022-11-30,카페로뎀,음료 조리사(바리스타 포함),시간제,시급,9160,무관,0년개월,무관,,    ,전라남도 구례군 구례읍 서시천로 54 카페로뎀,개인,광주지역본부,2022-11-09,
972,2022-11-03,2022-11-03~2022-12-31,커피예담,음료 조리사(바리스타 포함),시간제,시급,9160,무관,0년개월,무관,,    ,광주광역시 북구 중가로 51 (유동),개인,광주지역본부,2022-11-03,
973,2022-11-03,2022-11-03~2022-12-16,한복마을 사회적협동조합,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,무관,0년개월,무관,,    ,대전광역시 동구 중교로 126-1 (원동) 2층,개인,대전지역본부,2022-11-04,
974,2022-11-03,2022-11-03~2022-11-30,에이에스엠케이 주식회사,주차 관리·안내원,계약직,연봉,30000000,무관,무관,무관,,    ,경기도 화성시 동탄첨단산업1로 63-11 (영천동),외국계,경기지역본부,2022-11-03,
975,2022-11-03,2022-11-03~2022-12-23,씨카페테리아,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,시급,9160,무관,0년개월,무관,,    ,경기도 평택시 서동대로 3825 (용이동),개인,경기지역본부,2022-11-04,
976,2022-11-03,2022-11-03~2022-11-09,두산건설(주),환경 미화원,계약직,월급,1800000,경력,1년0개월,무관,,    ,서울특별시 강남구 언주로 726  (논현동),중소,강원지사,2022-11-03,
977,2022-11-03,2022-11-03~2022-12-31,주식회사 밝은누리,환경 미화원,상용직,월급,1004250,무관,무관,무관,,    ,충청북도 청주시 흥덕구 2순환로 765 밝은누리 (송정동),중소,충북지사,2022-11-03,
978,2022-11-03,2022-11-03~2022-11-11,(주)에코프로비엠,직업 운동선수,계약직,월급,1200000,무관,무관,무관,,    ,충청북도 청주시 청원구 오창읍 2산단로 100 (주)에코프로비엠,중소,충북지사,2022-11-03,
979,2022-11-03,2022-11-03~2022-11-11,주식회사 에코프로머티리얼즈,직업 운동선수,계약직,월급,1200000,무관,0년개월,무관,,    ,경상북도 포항시 북구 흥해읍 영일만산단남로75번길 15 주식회사 에코프로머티리얼즈,중소,충북지사,2022-11-03,
980,2022-11-03,2022-11-03~2022-11-11,주식회사 에코프로이엠,직업 운동선수,계약직,월급,1200000,무관,0년개월,무관,,    ,경상북도 포항시 북구 흥해읍 영일만산단남로75번길 10 주식회사 에코프로이엠,대기업,충북지사,2022-11-03,
981,2022-11-03,2022-11-03~2022-12-31,(사)함께하는 대원,환경 미화원,상용직,시급,9160,무관,0년개월,무관,,    ,충청북도 청주시 청원구 오창읍 성산2길 61-6 (사)함께하는 대원,개인,충북지사,2022-11-03,
982,2022-11-03,2022-11-03~2022-11-30,(주)보림테크,자동차 조립·검사원,상용직,시급,9160,경력,1년개월,무관,,    ,전라북도 익산시 보석로2길 35 신흥동 813-7번지 (신흥동),중소,전북지사,2022-11-10,
983,2022-11-03,2022-11-03~2022-12-30,아이큐어(주)완주공장,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",계약직,월급,1914440,무관,0년개월,무관,,    ,전라북도 완주군 봉동읍 완주산단5로 248 아이큐어(주) 완주공장,중소,전북지사,2022-11-03,
984,2022-11-03,2022-11-03~2022-11-17,한국남동발전(주),사무 보조원(공공기관),계약직,월급,1006000,무관,무관,무관,,    ,경상남도 진주시 사들로123번길 32 225-5 (충무공동),"공사,공공",경남지사,2022-11-03,
985,2022-11-03,2022-11-03~2022-11-14,행복한요양병원,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,시급,9160,무관,무관,무관,,    ,"경상남도 창원시 의창구 북면 천주로 785 (동전리, 행복한병원)",중소,경남지사,2022-11-03,
986,2022-11-03,2022-11-03~2022-11-30,주)엔지피,사무 보조원(일반사업체),상용직,시급,9160,무관,0년개월,고졸,,    ,경상남도 창원시 마산회원구 자유무역3길 118 (양덕동),중소,경남지사,2022-11-03,
987,2022-11-03,2022-11-03~2022-11-05,풀마트,매장 정리원(매장 보조원),시간제,시급,9160,무관,0년개월,무관,,    ,경상남도 사천시 용현면 평송길 14 (송지리),개인,경남지사,2022-11-03,
988,2022-11-03,2022-11-03~2022-11-30,(주)필라넷,IT 기술지원 전문가,계약직,시급,9160,경력,1년개월,무관,,    ,서울특별시 강남구 도산대로 164 (논현동) 5층,중소,서울동부지사,2022-11-10,
989,2022-11-02,2022-11-02~2022-11-09,(주)이랜드리테일,사무 보조원(일반사업체),상용직,시급,9160,무관,무관,무관,,    ,서울특별시 서초구 잠원로 51 뉴코아백화점,대기업,서울동부지사,2022-11-02,
990,2022-11-02,2022-11-02~2022-11-30,대곡도장공업사,화학물 가공장치 조작원,상용직,시급,9160,무관,무관,무관,,    ,경상남도 진주시 대곡면 오방로 152 대곡도장공업사,개인,경남지사,2022-11-08,
991,2022-11-02,2022-11-02~2022-12-20,에이엠텔레콤(주),시스템 소프트웨어 개발자(프로그래머),상용직,연봉,32000000,무관,무관,대졸,전산학·컴퓨터공학,    ,경기도 성남시 분당구 장미로 42 야탑리더스빌딩 608호 (야탑동),중소,경기동부지사,2022-11-04,
992,2022-11-02,2022-11-02~2022-11-30,(주)동해식품,김치·밑반찬 제조 종사원,상용직,월급,2250000,무관,무관,무관,,    ,경기도 광주시 광남안로 29-10 (주)동해식품 (태전동),중소,경기동부지사,2022-11-02,
993,2022-11-02,2022-11-02~2022-11-09,고려대학교안암병원,의료 보조원,계약직,시급,9540,무관,무관,고졸,,    ,서울특별시 성북구 고려대로 73 (안암동5가),대기업,서울북부지사,2022-11-03,
994,2022-11-02,2022-11-07~2022-11-13,(재)서울문화재단,사무 보조원(공공기관),계약직,월급,1150000,무관,무관,무관,,    ,서울특별시 동대문구 청계천로 517 (용두동),"공사,공공",서울북부지사,2022-11-02,
995,2022-11-02,2022-11-02~2022-11-04,의료법인성화의료재단대한병원,주차 관리·안내원,상용직,월급,1200000,무관,무관,무관,,    ,서울특별시 강북구 도봉로 301 대한병원 (수유동),중소,서울북부지사,2022-11-04,
996,2022-11-02,2022-11-02~2022-11-26,주식회사 디지털트리니티,안마사,계약직,월급,2000000,무관,무관,무관,,    ,서울특별시 용산구 서빙고로 17 센트럴파크타워 24층,중소,서울북부지사,2022-11-02,
997,2022-11-02,2022-11-02~2022-11-26,디지털퍼스트 주식회사,안마사,계약직,월급,2000000,무관,무관,무관,,    ,서울특별시 용산구 서빙고로 17 센트럴파크타워 25층 (한강로3가),중소,서울북부지사,2022-11-02,
998,2022-11-02,2022-11-02~2022-11-03,안양샘병원,직업 운동선수,계약직,시급,9160,무관,무관,무관,,    ,경기도 안양시 만안구 삼덕로 9 (안양동),대기업,경기서부지사,2022-11-03,
999,2022-11-02,2022-11-02~2022-11-30,디에스클린,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,시급,9160,무관,0년개월,무관,,    ,경기도 안산시 상록구 선진5길 5  (사동),중소,경기서부지사,2022-11-02,
1000,2022-11-02,2022-11-02~2022-11-30,당진고등학교,사서,상용직,월급,1914440,무관,0년개월,무관,,    ,충청남도 당진군 당진읍 채운리 353번지,"공사,공공",충남지사,2022-11-08,
1001,2022-11-02,2022-11-02~2022-12-31,제이씨텍,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9160,무관,무관,무관,,    ,충청남도 아산시 배방읍 광장로 177-14 819호 (시그마빌s),중소,충남지사,2022-11-02,
1002,2022-11-02,2022-11-02~2022-11-30,의료법인청언의료재단,콜센터 상담원(콜센터·고객센터·CS센터),계약직,시급,9160,무관,0년개월,무관,,    ,전라남도 순천시 기적의도서관1길 3 (조례동 1589-1번지) 순천제일병원,중소,전남지사,2022-11-07,
1003,2022-11-02,2022-11-02~2022-12-31,한울사랑 유한회사,음료 조리사(바리스타 포함),계약직,월급,1100000,무관,0년개월,무관,,    ,"전라남도 여수시 덕충2길 32 1층 1-1호 (덕충동, GS칼텍스벨류센터)",중소,전남지사,2022-11-02,
1004,2022-11-02,2022-11-02~2022-11-18,(주)행성디지털,생산·품질 사무원 및 관리원(그 외 분야),상용직,월급,2500000,무관,0년개월,고졸,,    ,경상북도 김천시 아포읍 인2길 79 (주)행성디지털,중소,경북지사,2022-11-02,
1005,2022-11-02,2022-11-02~2022-11-30,보금자리요양원,환경 미화원,계약직,시급,9160,무관,무관,무관,,    ,경상북도 포항시 북구 장량로128번길 28-7 보금자리요양원 (장성동),중소,경북지사,2022-11-02,
