연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
107,2022-09-28,2022-09-28~2022-09-29,가람아파트입주자대표회의,아파트·빌라 경비원,상용직,월급,2221720,무관,0년개월,무관,,    ,"대전광역시 서구 둔산북로 215 관리사무소 (둔산동, 가람아파트)","협회,단체",대전지역본부,2022-09-28,1588-1519
108,2022-09-28,2022-09-28~2022-12-27,천지환경(주),재활용품 및 폐기물 수거원,상용직,시급,9160,무관,무관,무관,,    ,전라남도 함평군 함평읍 함영로 1685-15 천지환경(주),중소,전남지사,2022-09-28,1588-1519
109,2022-09-28,2022-09-28~2022-10-05,근로복지공단 강원지역본부,사무 보조원(공공기관),계약직,월급,1578000,무관,무관,무관,,    ,강원도 원주시 만대로 59-1 (무실동) 근로복지공단 강원지역본부,"공사,공공",강원지사,2022-09-29,1588-1519
110,2022-09-28,2022-09-28~2022-11-30,(주)원진,생산·품질 사무원 및 관리원(기계·자동차·금속),상용직,연봉,27000000,무관,무관,무관,,    ,충청북도 진천군 진천읍 금사로 16 (주)원진,중소,충북지사,2022-09-28,1588-1519
111,2022-09-28,2022-09-28~2022-10-04,한국보건산업진흥원,사무 보조원(공공기관),계약직,월급,950000,무관,무관,무관,,    ,충청북도 청주시 흥덕구 오송읍 오송생명2로 187 오송보건의료행정타운 한국보건산업진흥원,"공사,공공",충북지사,2022-09-28,1588-1519
112,2022-09-28,2022-09-28~2022-10-11,정보통신산업진흥원,사무 보조원(공공기관),계약직,월급,2014440,무관,무관,무관,,    ,충청북도 진천군 덕산면 정통로 10 10,중소,충북지사,2022-09-28,1588-1519
113,2022-09-28,2022-09-28~2022-10-07,한국교육개발원,사무 보조원(공공기관),계약직,일급,77000,무관,무관,고졸,,    ,충청북도 진천군 덕산면 교학로 7 (덕산면),"공사,공공",충북지사,2022-09-28,1588-1519
114,2022-09-28,2022-09-28~2022-11-30,성광정밀,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,무관,무관,무관,,    ,충청북도 청주시 서원구 남이면 저산척북로 636-38 -,개인,충북지사,2022-09-28,1588-1519
115,2022-09-28,2022-09-28~2022-10-04,(사)함께하는 대원,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,월급,1914440,무관,0년개월,무관,,    ,충청북도 청주시 청원구 오창읍 성산2길 61-6 (사)함께하는 대원,개인,충북지사,2022-09-28,1588-1519
116,2022-09-28,2022-09-28~2022-10-31,의료법인어울림의료재단 정성요양병원,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,840000,무관,무관,무관,,    ,서울특별시 구로구 남부순환로 1287 (가리봉동) 1층,중소,서울남부지사,2022-09-28,1588-1519
117,2022-09-28,2022-09-28~2022-10-07,주식회사 이랜드서비스,데스크 안내원,계약직,월급,1050000,무관,0년개월,무관,,    ,서울특별시 금천구 가산디지털1로 212  (가산동),중소,서울남부지사,2022-09-29,1588-1519
118,2022-09-28,2022-09-28~2022-12-27,(주)아워홈,사업체 구내식당 급식 조리사,상용직,시급,9160,신입,무관,무관,,    ,서울특별시 강서구 마곡중앙10로 91 (마곡동),대기업,부산지역본부,2022-09-28,1588-1519
119,2022-09-28,2022-09-28~2022-12-27,영재의료재단큰솔병원,의료 보조원,계약직,시급,9160,무관,무관,무관,,    ,부산광역시 사상구 대동로 141 (학장동),중소,부산지역본부,2022-09-28,1588-1519
120,2022-09-28,2022-09-28~2022-11-30,기쁜우리사회복귀시설,사무 보조원(일반사업체),시간제,시급,9160,무관,0년개월,무관,,    ,부산광역시 영도구 함지로 33-10 (동삼동),"공사,공공",부산지역본부,2022-09-28,1588-1519
121,2022-09-28,2022-09-28~2022-10-28,주식회사커스프,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",시간제,시급,9160,무관,무관,무관,,    ,대구광역시 달서구 월곡로100길 17 (월성동),중소,대구지역본부,2022-09-28,1588-1519
122,2022-09-28,2022-09-28~2022-11-28,(주)엠에스제이,자동차 부분품 조립·검사원,시간제,시급,9160,무관,0년개월,무관,,    ,인천광역시 남동구 청능대로448번길 149-17 107B-6L (고잔동),중소,인천지사,2022-09-28,1588-1519
123,2022-09-28,2022-09-28~2022-11-28,클라우드 코리아,웹 디자이너,상용직,시급,9160,무관,0년개월,무관,,    ,"인천광역시 연수구 송도과학로 32 (송도동) M동 9층 901호(송도동, 송도테크노파크 IT센터)",중소,인천지사,2022-09-28,1588-1519
124,2022-09-28,2022-09-28~2022-10-30,주식회사 리치룩스,기타 전자 부품·제품 조립·검사원,상용직,시급,9160,무관,무관,무관,,    ,광주광역시 북구 첨단벤처로28번길 7 (주)리치룩스,중소,광주지역본부,2022-09-28,1588-1519
125,2022-09-28,2022-09-28~2022-10-30,주식회사 리치룩스,총무 및 일반 사무원,상용직,시급,9160,무관,무관,무관,,    ,광주광역시 북구 첨단벤처로28번길 7 (주)리치룩스,중소,광주지역본부,2022-09-28,1588-1519
126,2022-09-28,2022-09-28~2022-11-25,소상공인시장진흥공단,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,월급,2575000,무관,무관,무관,,    ,"대전광역시 중구 보문로 246 대림빌딩 2, 3, 5, 11, 16, 18층 소상공인시장진흥공단 (대흥동)",중소,전남지사,2022-09-28,1588-1519
127,2022-09-28,2022-09-28~2022-10-07,은성의료재단좋은선린요양병원,병원 코디네이터,계약직,월급,1914440,무관,무관,무관,,    ,경상북도 포항시 북구 대신로 27 좋은선린요양병원 (대신동),중소,경북지사,2022-09-28,1588-1519
128,2022-09-28,2022-09-28~2022-11-11,안동모꼬지,기타 전자 부품·제품 조립·검사원,상용직,시급,9160,무관,0년개월,무관,,    ,경상북도 안동시 대안로 98-8 1층 (옥야동),개인,경북지사,2022-09-28,1588-1519
129,2022-09-28,2022-09-28~2022-10-14,장성안마원,안마사,상용직,시급,9160,무관,0년개월,무관,,    ,경상북도 포항시 북구 새천년대로1076번길 27-6 3층 (두호동),개인,경북지사,2022-09-28,1588-1519
130,2022-09-28,2022-09-28~2022-10-14,(주)대협산업,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,0년개월,무관,,    ,경상북도 경주시 건천읍 모량산막길 19 .,중소,경북지사,2022-09-28,1588-1519
131,2022-09-28,2022-09-28~2022-10-31,페더럴익스프레스코리아 유한회사,환경 미화원,계약직,월급,850950,무관,무관,무관,,    ,서울특별시 마포구 양화로 19 6층 (합정동),대기업,경기북부지사,2022-09-28,1588-1519
132,2022-09-28,2022-09-28~2022-10-31,(주)루트로닉,주차 관리·안내원,계약직,시급,9160,무관,무관,무관,,    ,경기도 고양시 덕양구 소원로 219 루트로닉센터 (행신동),중소,경기북부지사,2022-09-28,1588-1519
133,2022-09-28,2022-09-28~2022-12-25,이노위드(주) 파주,음료 조리사(바리스타 포함),상용직,시급,9160,무관,0년개월,무관,,    ,경기도 파주시 문산읍 휴암로 570 내포리 1633,대기업,경기북부지사,2022-09-28,1588-1519
134,2022-09-28,2022-09-28~2022-10-04,소상공인시장진흥공단,사무 보조원(공공기관),계약직,월급,2350000,무관,무관,무관,,    ,"대전광역시 중구 보문로 246 대림빌딩 2, 3, 5, 11, 16, 18층 소상공인시장진흥공단 (대흥동)",중소,경기북부지사,2022-09-28,1588-1519
135,2022-09-28,2022-09-28~2022-10-31,(주)신청,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9160,무관,무관,무관,,    ,울산광역시 북구 산업로 1007 1261-6 (연암동),중소,울산지사,2022-09-28,1588-1519
136,2022-09-28,2022-09-28~2022-09-28,(주)연우,플라스틱제품 조립원 및 검사원,상용직,시급,9160,무관,무관,무관,,    ,인천광역시 서구 가좌로84번길 13 (주)연우 (가좌동),중소,일산직업능력개발원,2022-09-28,1588-1519
137,2022-09-28,2022-09-28~2022-10-14,디비씨에스아이손해사정 (주),환경 미화원,계약직,시급,9160,무관,0년개월,무관,,    ,서울특별시 중구 마른내로 35 (초동)13층 CSI경영지원본부,대기업,서울지역본부,2022-10-05,1588-1519
138,2022-09-28,2022-09-28~2022-10-11,(주)나우동인건축사사무소,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9160,무관,무관,무관,,    ,서울특별시 서초구 매헌로 54 나우건축,중소,서울동부지사,2022-10-05,1588-1519
139,2022-09-28,2022-09-28~2022-10-28,(주)유진텍코포레이션,환경 미화원,계약직,시급,9160,무관,0년개월,무관,,    ,"서울특별시 영등포구 선유로 70 (문래동3가), 우리벤처타운2 506호 507호",중소,경기동부지사,2022-09-28,1588-1519
140,2022-09-28,2022-09-28~2022-10-07,원스토어,사무 보조원(일반사업체),계약직,월급,1000000,무관,무관,고졸,,    ,경기도 성남시 분당구 판교역로 188 12층 경영지원실(삼평동) (),중소,경기동부지사,2022-09-28,1588-1519
141,2022-09-28,2022-09-28~2022-10-07,원스토어,데스크 안내원,계약직,월급,2000000,무관,0년개월,고졸,,    ,경기도 성남시 분당구 판교역로 188 12층 경영지원실(삼평동) (),중소,경기동부지사,2022-09-28,1588-1519
142,2022-09-28,2022-09-28~2022-10-07,원스토어,음료 조리사(바리스타 포함),계약직,월급,2000000,무관,0년개월,고졸,,    ,경기도 성남시 분당구 판교역로 188 12층 경영지원실(삼평동) (),중소,경기동부지사,2022-09-28,1588-1519
143,2022-09-28,2022-09-28~2022-11-28,신우그린,식물 관리원,상용직,연봉,28000000,무관,0년개월,무관,,    ,경기도 용인시 처인구 남사읍 원암로39번길 3-8 (주)신우그린,중소,경기동부지사,2022-09-28,1588-1519
144,2022-09-28,2022-09-28~2022-12-22,(주)더휴 충남지사,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,0년개월,무관,,    ,충청남도 서산시 고북면 고수관로 17-39 (가구리),중소,충남지사,2022-09-28,1588-1519
145,2022-09-28,2022-09-28~2022-10-28,(주)이랜드이츠 피자몰NC수원터미널점,주방 보조원(일반 음식점),시간제,시급,9160,무관,0년개월,무관,,    ,"경기도 수원시 권선구 경수대로 270 (권선동),6층(권선동)",대기업,경기지역본부,2022-09-28,1588-1519
146,2022-09-27,2022-09-27~2022-10-14,(주)쓰리에이치,세탁원(다림질원),상용직,월급,1914440,무관,무관,무관,,    ,전라북도 전주시 덕진구 도당산2길 7 1층,중소,전북지사,2022-09-27,1588-1519
147,2022-09-27,2022-09-27~2022-11-30,명성포장,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,월급,1914440,무관,0년개월,무관,,    ,충청남도 아산시 염치읍 현대로 268 268 ,중소,충남지사,2022-09-27,1588-1519
148,2022-09-27,2022-09-27~2022-10-07,창원파티마병원,의료 보조원,계약직,시급,9160,무관,무관,무관,,    ,경상남도 창원시 의창구 명서동 212,대기업,경남지사,2022-09-27,1588-1519
149,2022-09-27,2022-09-27~2022-10-14,(사단법인)진해장애인평생학교,사무 보조원(일반사업체),계약직,월급,1950300,신입,0년개월,무관,,    ,경상남도 창원시 진해구 석동 663-9번지 석동메디컬 304호,중소,경남지사,2022-09-27,1588-1519
150,2022-09-27,2022-09-27~2022-10-21,해성디에스(주),기타 전자 부품·제품 조립·검사원,계약직,월급,2500000,무관,무관,무관,,    ,경상남도 창원시 성산구 웅남로 726 해성디에스 (성주동),중소,경남지사,2022-09-27,1588-1519
151,2022-09-27,2022-09-27~2022-10-14,밀로베이커리,제과·제빵원,상용직,시급,9160,무관,0년개월,무관,,    ,경상남도 창원시 성산구 마디미로21번길 11 (상남동) 106호,개인,경남지사,2022-09-27,1588-1519
152,2022-09-27,2022-09-27~2022-11-30,배재대학교,복지시설 보조원,상용직,시급,9160,무관,무관,무관,,    ,대전광역시 서구 배재로 155-40 배재대학교 하워드기념관 1층 (도마동),중소,대전지역본부,2022-09-27,1588-1519
153,2022-09-27,2022-09-27~2022-10-10,(주)맨파워코리아,환경 미화원,계약직,시급,9160,무관,무관,무관,,    ,서울특별시 강남구 테헤란로 409 동신빌딩 (삼성동),중소,대전지역본부,2022-09-27,1588-1519
154,2022-09-27,2022-09-27~2022-10-27,동양다이캐스팅(주),금속기계부품 조립원,상용직,월급,2081460,무관,0년개월,무관,,    ,경기도 화성시 마도면 청원산단1길 100 화성지사,중소,경기지역본부,2022-09-27,1588-1519
155,2022-09-27,2022-09-27~2022-11-04,경기수원시육아종합지원센터,보육 교사,계약직,월급,1058500,무관,0년개월,고졸,,    ,경기도 수원시 장안구 송정로24번길 47 (정자동),"협회,단체",경기지역본부,2022-09-27,1588-1519
156,2022-09-27,2022-09-27~2022-09-30,한국산업기술시험원,사무 보조원(공공기관),계약직,월급,2300000,무관,무관,무관,,    ,경상남도 진주시 충의로 10  (충무공동),"공사,공공",강원지사,2022-09-27,1588-1519
157,2022-09-27,2022-09-27~2022-10-04,(주)아이티엠반도체,반도체공학 기술자 및 연구원,상용직,연봉,40000000,무관,무관,고졸,,    ,충청북도 청원군 남촌리 과학산업4로 163 1108-1 (옥산면),중소,충북지사,2022-09-27,1588-1519
158,2022-09-27,2022-09-27~2022-10-31,국원고등학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9160,무관,무관,무관,,    ,충청북도 충주시 사직산6길 20 (문화동),"공사,공공",충북지사,2022-09-27,1588-1519
159,2022-09-27,2022-09-27~2022-10-26,(주)진모터스,환경 미화원,시간제,시급,9160,무관,무관,무관,,    ,"전라북도 전주시 덕진구 온고을로 468 벤츠 전시장, 서비스센터 (여의동)",중소,전북지사,2022-09-27,1588-1519
160,2022-09-27,2022-09-27~2022-10-07,주식회사 아름누리,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,월급,2040000,무관,0년개월,무관,,    ,충청북도 청주시 흥덕구 옥산면 과학산업3로 29 아름누리,중소,서울남부지사,2022-09-27,1588-1519
161,2022-09-27,2022-09-27~2022-11-18,한국해양수산개발원,사무 보조원(공공기관),계약직,시급,9160,무관,무관,무관,,    ,부산광역시 영도구 해양로301번길 26 한국해양수산개발원 (동삼동),중소,부산지역본부,2022-09-30,1588-1519
162,2022-09-27,2022-09-27~2022-10-31,순여성병원,사무 보조원(일반사업체),계약직,시급,9160,무관,0년개월,무관,,    ,부산광역시 금정구 중앙대로 1701 순여성병원 (부곡동),개인,부산지역본부,2022-09-27,1588-1519
163,2022-09-27,2022-09-27~2022-10-26,한국전력공사 부산울산본부,사무 보조원(공공기관),계약직,월급,1950000,무관,무관,무관,,    ,부산광역시 부산진구 중앙대로666번길 43 (부전동),"공사,공공",부산지역본부,2022-09-27,1588-1519
164,2022-09-27,2022-09-27~2022-11-30,(주)제이스글로벌,주방 보조원(일반 음식점),계약직,시급,9160,무관,무관,무관,,    ,대구광역시 동구 동부로26길 6 3층(대구메리어트호텔) (신천동),중소,대구지역본부,2022-09-27,1588-1519
