연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
750,2023-02-10,2023-02-10~2023-02-28,주식회사 이비컴퍼니,영업 기획·관리·지원 사무원,계약직,월급,2100000,무관,0년개월,대졸,,    ,경기도 성남시 분당구 쇳골로17번길 15 2층,중소,경기동부지사,2023-02-10,1588-1519
751,2023-02-10,2023-02-10~2023-04-07,삼도조경(주),경리 사무원(일반사업체),상용직,월급,2500000,무관,무관,무관,,    ,경기도 수원시 영통구 영통로241번길 12-29 5층 9호 (신동),중소,경기동부지사,2023-02-10,1588-1519
752,2023-02-10,2023-02-10~2023-02-25,주식회사 신호,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,시급,9620,신입,무관,무관,,    ,경기도 부천시 조마루로427번길 125 신호 2층 (춘의동),중소,경기서부지사,2023-02-10,1588-1519
753,2023-02-10,2023-02-10~2023-03-31,의료법인 플러스의료재단 단원병원,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",시간제,시급,9620,무관,0년개월,무관,,    ,경기도 안산시 단원구 원포공원1로 20 (초지동),중소,경기서부지사,2023-02-13,1588-1519
754,2023-02-10,2023-02-10~2023-02-28,삼보오토주식회사,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9620,무관,0년개월,무관,,    ,"충청남도 예산군 응봉면 산단1길 66 ,",개인,충남지사,2023-02-10,1588-1519
755,2023-02-10,2023-02-10~2023-05-09,주식회사 수산씨에스엠,지게차 운전원,계약직,연봉,25200000,무관,무관,무관,,    ,충청남도 아산시 음봉면 월암로 365 .,중소,충남지사,2023-02-10,1588-1519
756,2023-02-10,2023-02-10~2023-05-09,주식회사 수산씨에스엠,영업 기획·관리·지원 사무원,상용직,연봉,30000000,경력,2년0개월,대졸,,    ,충청남도 아산시 음봉면 월암로 365 .,중소,충남지사,2023-02-10,1588-1519
757,2023-02-10,2023-02-10~2023-05-09,(주)맥슨모터매뉴팩처링,기타 기계 조립·검사원,계약직,시급,9700,무관,0년개월,무관,,    ,충청남도 천안시 동남구 성남면 용원3길 26 (주)맥슨모터매뉴팩처링 ,중소,충남지사,2023-02-10,1588-1519
758,2023-02-10,2023-02-10~2023-02-28,주식회사 케이퓨어,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9620,무관,무관,무관,,    ,충청남도 아산시 배방읍 희망로46번길 8 1303호,중소,충남지사,2023-02-10,1588-1519
759,2023-02-10,2023-02-10~2023-03-31,(주)KBS아트비전,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,월급,2010580,무관,0년개월,무관,,    ,서울특별시 영등포구 여의대방로 359 (여의도동),"공사,공공",전남지사,2023-02-17,1588-1519
760,2023-02-10,2023-02-10~2023-03-31,(주)이루컴퍼니,경비 관리자,계약직,월급,2010580,무관,무관,무관,,    ,"전라남도 순천시 안신기3길 8 (가곡동,신영종합기획) 3층",중소,전남지사,2023-02-17,1588-1519
761,2023-02-10,2023-02-10~2023-02-28,경주여자고등학교,환경 미화원,상용직,시급,9620,무관,0년개월,무관,,    ,경상북도 경주시 금성로 437 (성건동),"공사,공공",경북지사,2023-02-10,1588-1519
762,2023-02-10,2023-02-10~2023-02-13,효성티앤에스(주),"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9620,무관,0년개월,무관,,    ,경상북도 구미시 옥계2공단로 179-15 (구포동),대기업,경북지사,2023-02-10,1588-1519
763,2023-02-10,2023-02-10~2023-02-24,행복키움 주식회사(대전),음료 조리사(바리스타 포함),계약직,연봉,15000000,무관,0년개월,무관,,    ,대전광역시 유성구 엑스포로 325 (원촌동) (주)SK 대덕연구단지,대기업,대전지역본부,2023-02-10,1588-1519
764,2023-02-09,2023-02-09~2023-02-28,가천대학교,사무 보조원(일반사업체),계약직,월급,1040000,무관,무관,무관,,    ,경기도 성남시 수정구 성남대로 1342 가천대학교 (복정동),"공사,공공",경기동부지사,2023-02-09,1588-1519
765,2023-02-09,2023-02-09~2023-02-15,SK렌터카서비스,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,월급,1100000,무관,무관,무관,,    ,서울특별시 강남구 봉은사로 503  (삼성동),대기업,서울북부지사,2023-02-09,1588-1519
766,2023-02-09,2023-02-09~2023-02-17,(주)대건테크,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,무관,무관,무관,,    ,경상남도 창원시 의창구 사화로 138 (팔용동),중소,경남지사,2023-02-09,1588-1519
767,2023-02-09,2023-02-09~2023-05-07,(주)신화아이푸드 우설화 천지연 청주점,주방 보조원(일반 음식점),상용직,월급,2800000,무관,0년개월,무관,,    ,충청북도 청주시 서원구 1순환로 886 1층일부 신화푸드빌리지 청주점 (산남동),중소,충북지사,2023-02-09,1588-1519
768,2023-02-09,2023-02-09~2023-04-30,농업회사 (주)옻가네,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,월급,2010580,무관,0년개월,무관,,    ,충청북도 제천시 바이오밸리로 143 (옻가네 1공장) (왕암동),중소,충북지사,2023-02-09,1588-1519
769,2023-02-09,2023-02-09~2023-02-16,성수중학교,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),상용직,월급,1401000,무관,0년개월,무관,,    ,전라북도 임실군 성수면 월삼로 354 (양지리),"공사,공공",전북지사,2023-02-10,1588-1519
770,2023-02-09,2023-02-09~2023-02-14,군산영광중학교,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",상용직,월급,934000,무관,0년개월,무관,,    ,전라북도 군산시 구영신창길 60-6 (금동),"협회,단체",전북지사,2023-02-09,1588-1519
771,2023-02-09,2023-02-09~2023-02-15,임실초등학교,환경 미화원,상용직,월급,1167500,무관,0년개월,무관,,    ,전라북도 임실군 임실읍 봉황로 64-12 (성가리),"공사,공공",전북지사,2023-02-10,1588-1519
772,2023-02-09,2023-02-09~2023-02-26,대한적십자경남혈액원,사무 보조원(공공기관),계약직,월급,2395250,무관,무관,고졸,,    ,경상남도 창원시 의창구 용지로 226 대한적십자경남혈액원 (용호동),중소,경남지사,2023-02-09,1588-1519
773,2023-02-09,2023-02-09~2023-02-28,(주)현대그린푸드,단체 급식 보조원,계약직,월급,1010100,무관,무관,무관,,    ,경기도 용인시 수지구 문인로 30 5층 현대그린푸드 (동천동),중소,경남지사,2023-02-09,1588-1519
774,2023-02-09,2023-02-09~2023-05-08,CJCGV(씨제이씨지브이)(주),"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,시급,9620,신입,무관,무관,,    ,서울특별시 용산구 한강대로23길 55 한강로3가 현대아이파크몰 6층 (한강로3가),중소,광주지역본부,2023-02-13,1588-1519
775,2023-02-09,2023-02-09~2023-02-17,한국보건사회연구원,사무 보조원(공공기관),계약직,일급,85000,무관,무관,고졸,,    ,세종특별자치시 시청대로 370 세종국책연구단지 사회정책동 D동,중소,대전지역본부,2023-02-09,1588-1519
776,2023-02-09,2023-02-09~2023-02-13,대전광역시교육청,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9620,무관,무관,무관,,    ,대전광역시 서구 둔산로 89 (둔산동) 대전광역시교육청,"공사,공공",대전지역본부,2023-02-09,1588-1519
777,2023-02-09,2023-02-09~2023-02-13,주식회사 아름누리,안마사,상용직,월급,2000000,무관,0년개월,무관,,    ,충청북도 청주시 흥덕구 옥산면 과학산업3로 29 ..,중소,대전지역본부,2023-02-09,1588-1519
778,2023-02-09,2023-02-09~2023-02-13,주식회사 아름누리,환경 미화원,상용직,시급,9620,무관,0년개월,무관,,    ,충청북도 청주시 흥덕구 옥산면 과학산업3로 29 ..,중소,대전지역본부,2023-02-09,1588-1519
779,2023-02-09,2023-02-09~2023-02-14,도계중학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,1401000,신입,무관,무관,,    ,강원도 삼척시 도계읍 도계느티로 15 (도계리),"공사,공공",강원지사,2023-02-10,1588-1519
780,2023-02-09,2023-02-09~2023-02-15,설온중학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,1500000,무관,0년개월,무관,,    ,강원도 속초시 배움터길 29 (노학동),"공사,공공",강원지사,2023-02-10,1588-1519
781,2023-02-09,2023-02-09~2023-04-30,청주대학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,2063580,무관,무관,무관,,    ,충청북도 청주시 청원구 대성로 298  (내덕동),중소,충북지사,2023-02-09,1588-1519
782,2023-02-09,2023-02-09~2023-03-31,현대해상화재보험(주),사무 보조원(일반사업체),계약직,월급,1400000,무관,무관,무관,,    ,서울특별시 종로구 세종대로 163 현대해상빌딩,대기업,충북지사,2023-02-09,1588-1519
783,2023-02-09,2023-02-09~2023-04-30,모태안여성병원,콜센터 상담원(콜센터·고객센터·CS센터),상용직,월급,1050000,무관,무관,무관,,    ,충청북도 청주시 서원구 복대로17번길 57 (개신동),중소,충북지사,2023-02-09,1588-1519
784,2023-02-09,2023-02-09~2023-02-24,(주)모두락,네일 아티스트(손톱 관리사),계약직,월급,1550000,무관,무관,무관,,    ,"서울특별시 강서구 하늘길 70 1층 L103-2호 (과해동, 항공지원센터) (과해동)",중소,서울남부지사,2023-02-09,1588-1519
785,2023-02-09,2023-02-09~2023-05-08,(주)디에스티인터내셔날,웹 개발자(웹 엔지니어·웹 프로그래머),상용직,시급,9620,무관,무관,초대졸,,    ,서울특별시 금천구 디지털로9길 46 이앤씨드림타워7차 608~610호 (가산동),중소,서울남부지사,2023-02-16,1588-1519
786,2023-02-09,2023-02-09~2023-03-17,엘비휴넷 주식회사 시흥센터,환경 미화원,계약직,월급,1200000,무관,0년개월,무관,,    ,"서울특별시 금천구 금하로 597 (시흥동, 시흥동오피스)",대기업,서울남부지사,2023-02-15,1588-1519
787,2023-02-09,2023-02-09~2023-04-30,고신대학교 복음병원,기타 보건·의료 서비스 종사원,계약직,시급,9620,무관,무관,무관,,    ,부산광역시 서구 감천로 262  (암남동),중소,부산지역본부,2023-02-09,1588-1519
788,2023-02-09,2023-02-09~2023-03-31,영도병원,기타 보건·의료 서비스 종사원,상용직,시급,9620,무관,무관,무관,,    ,부산광역시 영도구 태종로 85 영도병원 (대교동2가),중소,부산지역본부,2023-02-09,1588-1519
789,2023-02-09,2023-02-09~2023-03-20,대구고등검찰청,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,1840000,무관,무관,무관,,    ,대구광역시 수성구 동대구로 366  (범어동) 대구고등검찰청,중소,대구지역본부,2023-02-09,1588-1519
790,2023-02-09,2023-02-09~2023-03-09,케이엔에스무역(주),"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,무관,무관,무관,,    ,인천광역시 남동구 앵고개로 437 88B 13L (고잔동),중소,인천지사,2023-02-09,1588-1519
791,2023-02-09,2023-02-09~2023-03-31,민들레장애인자립생활센터,사무 보조원(일반사업체),시간제,시급,9620,무관,0년개월,무관,가족·사회·복지학,    ,인천광역시 계양구 계산새로 71 A동 201호 (계산동),중소,인천지사,2023-02-09,1588-1519
792,2023-02-09,2023-02-09~2023-03-31,(주)바이더엠,LED 부품·제품 조립·검사원,상용직,시급,9620,무관,0년개월,무관,,    ,인천광역시 계양구 서운산단로1길 63 (서운동) 4층,중소,인천지사,2023-02-09,1588-1519
793,2023-02-09,2023-02-09~2023-02-09,(주)브라보비버인천,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,0년개월,무관,,    ,인천광역시 부평구 주부토로 236 (갈산동)c동 408호,중소,인천지사,2023-02-09,1588-1519
794,2023-02-09,2023-02-09~2023-02-09,동일산업(주),직업 운동선수,시간제,시급,9620,무관,무관,무관,,    ,울산광역시 남구 봉월로14번길 18 영암빌딩 3~4F (신정동),대기업,울산지사,2023-02-10,1588-1519
795,2023-02-09,2023-02-09~2023-03-17,주식회사 디에이치에코,기계·금속 분야 단순 종사원,상용직,시급,9620,무관,0년개월,무관,,    ,울산광역시 북구 농공단지4길 55 (달천동),중소,울산지사,2023-02-09,1588-1519
796,2023-02-09,2023-02-09~2023-03-31,js.tec(제이에스텍),"전기용접원(아크,알곤,티그용접원)",상용직,일급,120000,무관,무관,무관,,    ,울산광역시 울주군 청량읍 처용산업5길 55 영광(주)내 js.tec,중소,울산지사,2023-02-09,1588-1519
797,2023-02-09,2023-02-09~2023-02-10,서울대학교병원,의료 보조원,계약직,월급,1780000,무관,무관,무관,,    ,"서울특별시 종로구 대학로 101 (연건동,서울대학교병원)","공사,공공",서울지역본부,2023-02-09,1588-1519
798,2023-02-09,2023-02-09~2023-04-30,(의료법인)삼성의료재단강북삼성병원,의료 보조원,계약직,월급,1900000,무관,무관,무관,,    ,서울특별시 종로구 새문안로 29 (평동),대기업,서울지역본부,2023-02-15,1588-1519
799,2023-02-09,2023-02-09~2023-03-30,매일경제신문사,콜센터 상담원(콜센터·고객센터·CS센터),계약직,월급,2100000,신입,무관,무관,,    ,서울특별시 중구 퇴계로 190 매경미디어센터 11층 총무국 (필동1가),중소,서울지역본부,2023-02-09,1588-1519
800,2023-02-09,2023-02-09~2023-02-28,(주)하나투어,사무 보조원(일반사업체),계약직,월급,2100000,경력,1년0개월,초대졸,,    ,서울특별시 종로구 인사동5길 41 (공평동) 하나투어빌딩 1층,대기업,서울지역본부,2023-02-09,1588-1519
801,2023-02-09,2023-02-09~2023-02-20,서울특별시교육청,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,12030,무관,무관,무관,,    ,서울특별시 종로구 송월길 48 (신문로2가),"공사,공공",서울지역본부,2023-02-09,1588-1519
802,2023-02-09,2023-02-09~2023-02-28,오씨아이드림 주식회사,매장 정리원(매장 보조원),계약직,월급,1050000,무관,무관,무관,,    ,"서울특별시 중구 소공로 94 OCI빌딩 2층(소공동) (,OCI주식회사)",중소,서울지역본부,2023-02-09,1588-1519
803,2023-02-09,2023-02-09~2023-02-28,롯데지알에스 주식회사,주방 보조원(일반 음식점),계약직,시급,9620,무관,무관,무관,,    ,서울특별시 금천구 벚꽃로 104 1160 (독산동),중소,서울남부지사,2023-02-15,1588-1519
804,2023-02-09,2023-02-09~2023-02-28,롯데지알에스 주식회사,매장 정리원(매장 보조원),계약직,시급,9620,무관,무관,무관,,    ,서울특별시 금천구 벚꽃로 104 1160 (독산동),중소,서울남부지사,2023-02-15,1588-1519
805,2023-02-09,2023-02-09~2023-05-08,아산시청,사무 보조원(공공기관),계약직,시급,9620,무관,무관,무관,,    ,"충청남도 아산시 시민로 456 (온천동), 아산시청","공사,공공",충남지사,2023-02-09,1588-1519
