연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
762,2022-10-07,2022-10-07~2022-10-20,(주)현대그린푸드 현대비앤지스틸광주,단체 급식 보조원,상용직,시급,9160,무관,0년개월,무관,,    ,광주광역시 광산구 하남산단7번로 47 (오선동),대기업,광주지역본부,2022-10-14,1588-1519
763,2022-10-07,2022-10-07~2022-10-31,(주)유안에이치알,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9160,무관,무관,무관,,    ,서울특별시 강남구 봉은사로 215 13층 (논현동),중소,대전지역본부,2022-10-07,1588-1519
764,2022-10-07,2022-10-07~2022-12-31,(주)어울림디자인,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,무관,무관,,    ,대전광역시 동구 물류로14번길 73-1(구도동) (구도동),중소,대전지역본부,2022-10-07,1588-1519
765,2022-10-07,2022-10-07~2023-01-06,(주)세광산업조명,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,월급,1914440,무관,무관,고졸,,    ,경기도 평택시 청북읍 어소길 109-37 .,중소,경기지역본부,2022-10-12,1588-1519
766,2022-10-07,2022-10-07~2022-12-29,(주)선텍,LED 부품·제품 조립·검사원,상용직,시급,9160,무관,무관,무관,전자공학,    ,경기도 화성시 비봉면 주석로 428-9 이레테크노파크 C1동,중소,경기지역본부,2022-10-11,1588-1519
767,2022-10-07,2022-10-07~2022-12-30,(주)시아스,식품 분야 단순 종사원,상용직,연봉,27000000,무관,무관,고졸,,    ,충청북도 청주시 흥덕구 옥산면 과학산업1로 102 (남촌리),중소,충북지사,2022-10-07,1588-1519
768,2022-10-07,2022-10-07~2022-10-18,(주)신우교통,택시 운전원,상용직,월급,1914440,무관,0년개월,무관,,    ,충청북도 청주시 서원구 용평로93번길 55-1 (분평동),중소,충북지사,2022-10-07,1588-1519
769,2022-10-07,2022-10-07~2022-12-31,한국농어촌공사 전남지역본부,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,973000,무관,0년개월,무관,,    ,광주광역시 광산구 무진대로 225 (우산동),"공사,공공",전남지사,2022-10-14,1588-1519
770,2022-10-07,2022-10-07~2022-12-06,다미설,육류 가공기계 조작원,상용직,시급,9160,무관,무관,무관,,    ,전라남도 광양시 광양읍 예구7길 18 다미설,개인,전남지사,2022-10-07,1588-1519
771,2022-10-07,2022-10-07~2022-10-14,(주)행복마루,음료 조리사(바리스타 포함),계약직,월급,1119000,무관,무관,무관,,    ,서울특별시 마포구 매봉산로 75 DDMC빌딩 12층 (상암동),중소,서울지역본부,2022-10-07,1588-1519
772,2022-10-07,2022-10-07~2022-10-12,투썸플레이스(주),음료 조리사(바리스타 포함),계약직,시급,9160,무관,0년개월,무관,,    ,서울특별시 중구 을지로 170 (을지로4가),중소,서울지역본부,2022-10-12,1588-1519
773,2022-10-07,2022-10-07~2022-10-13,커넥트중앙 주식회사,세차원 및 운송장비 청소원,계약직,시급,9160,무관,0년개월,무관,,    ,"서울특별시 마포구 월드컵북로 375 (상암동,DMC 이안상암 1단지)",중소,서울지역본부,2022-10-13,1588-1519
774,2022-10-07,2022-10-07~2022-10-31,(주)일영이푸드,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,무관,무관,무관,,    ,부산광역시 기장군 정관읍 산단3로 37 (정관읍 달산리 1062-3),중소,부산지역본부,2022-10-07,1588-1519
775,2022-10-07,2022-10-07~2022-10-31,SK하이이엔지(주),사무 보조원(일반사업체),계약직,월급,1500000,무관,무관,고졸,,    ,경기도 이천시 부발읍 경충대로 2091 (아미리),대기업,경기동부지사,2022-10-07,1588-1519
776,2022-10-07,2022-10-07~2022-10-14,(주)비씨월드제약,음료 조리사(바리스타 포함),계약직,월급,1145000,무관,0년개월,무관,,    ,경기도 여주시 가남읍 여주남로 872-23 (삼군리),중소,경기동부지사,2022-10-07,1588-1519
777,2022-10-07,2022-10-07~2022-10-19,SK하이스텍(주),총무 및 일반 사무원,계약직,연봉,35000000,무관,무관,고졸,,    ,경기도 이천시 부발읍 경충대로 2091 하이닉스반도체 내 하이스텍,대기업,경기동부지사,2022-10-07,1588-1519
778,2022-10-07,2022-10-07~2022-10-20,행복모아 주식회사,제과·제빵원,상용직,시급,9350,무관,무관,무관,,    ,충청북도 청주시 흥덕구 2순환로742번길 40 청주테크노폴리스 일반산업단지 에프 6-2 (화계동),중소,경기동부지사,2022-10-11,1588-1519
779,2022-10-07,2022-10-07~2022-11-17,농업회사법인 푸르메소셜팜 주식회사,채소·특용작물 재배원,상용직,시급,9350,무관,0년개월,무관,,    ,경기도 여주시 도예로 247 (오학동),중소,경기동부지사,2022-10-07,1588-1519
780,2022-10-07,2022-10-07~2022-10-31,에이치앤엠헤네스앤모리츠 주식회사,의류 판매원,시간제,시급,9160,무관,무관,무관,,    ,서울특별시 종로구 종로 51 17층 (종로2가),중소,서울북부지사,2022-10-14,1588-1519
781,2022-10-07,2022-10-07~2022-10-31,(주)일신전기산업,전기 부품·제품 조립·검사원,상용직,시급,9160,무관,무관,무관,,    ,경기도 부천시 원미구 부천로286번길 34 (도당동),중소,경기서부지사,2022-10-07,1588-1519
782,2022-10-07,2022-10-07~2022-10-21,케이비씨아이,하역·적재 종사원,상용직,월급,950000,무관,무관,무관,,    ,서울특별시 금천구 가산디지털2로 156 1층 (가산동)  (가산동),중소,경기서부지사,2022-10-07,1588-1519
783,2022-10-07,2022-10-07~2022-11-01,애슐리 평촌 뉴코아 아울렛점,주방 보조원(일반 음식점),계약직,시급,9160,무관,0년개월,무관,,    ,경기도 안양시 동안구 동안로 119 (호계동),중소,경기서부지사,2022-10-07,1588-1519
784,2022-10-07,2022-10-07~2022-10-21,(주) 비씨젠(BC GEN),주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,무관,0년개월,무관,,    ,경기도 안산시 단원구 별망로128번길 26 (성곡동),중소,경기서부지사,2022-10-07,1588-1519
785,2022-10-07,2022-10-07~2022-11-30,주식회사 휴레드,단순 경리 사무원,상용직,연봉,28000000,무관,0년개월,고졸,,    ,경기도 안양시 만안구 시민대로 34 (안양동) 502호,중소,경기서부지사,2022-10-07,1588-1519
786,2022-10-07,2022-10-07~2022-11-12,(주)이씨에이치에스,주방 보조원(일반 음식점),상용직,시급,9160,무관,0년개월,무관,,    ,전라북도 전주시 완산구 서원로 402-40 (중화산동1가),중소,전북지사,2022-10-07,1588-1519
787,2022-10-06,2022-10-06~2022-11-30,미성사,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,시급,9160,무관,무관,무관,,    ,경상남도 김해시 진영읍 본산로110번길 22 (본산리),중소,경남지사,2022-10-06,1588-1519
788,2022-10-06,2022-10-06~2022-12-16,동양포장,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,무관,무관,,    ,충청남도 아산시 영인면 신봉길232번길 130 동양포장,개인,충남지사,2022-10-06,1588-1519
789,2022-10-06,2022-10-06~2022-11-25,(주)한라벗,환경 미화원,상용직,시급,9160,무관,0년개월,무관,,    ,제주특별자치도 제주시 다호5길 10 (도두이동),중소,제주지사,2022-10-06,1588-1519
790,2022-10-06,2022-10-06~2022-10-30,영남대학교의료원,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,시급,9160,무관,무관,무관,,    ,대구광역시 남구 현충로 170 영남대학교의료원 (대명동),중소,대구지역본부,2022-10-06,1588-1519
791,2022-10-06,2022-10-06~2022-10-18,(주)더휴,"지휘자, 작곡가 및 연주가",계약직,시급,9160,무관,무관,고졸,,    ,부산광역시 사상구 낙동대로 1356 (주)더휴 (삼락동),중소,대구지역본부,2022-10-06,1588-1519
792,2022-10-06,2022-10-06~2022-11-25,주식회사지엔에스,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,0년개월,무관,,    ,경상북도 영천시 채신1공단길 74-47 (채신동),개인,대구지역본부,2022-10-06,1588-1519
793,2022-10-06,2022-10-06~2022-11-25,(주)올파렛트,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,0년개월,무관,,    ,경상북도 영천시 채신2공단길 84 (채신동),개인,대구지역본부,2022-10-06,1588-1519
794,2022-10-06,2022-10-06~2022-10-31,(주)안국개발,환경 미화원,상용직,시급,9160,무관,무관,무관,,    ,"광주광역시 광산구 첨단중앙로 164 (쌍암동), 미래빌딩 3층",중소,광주지역본부,2022-10-06,1588-1519
795,2022-10-06,2022-10-06~2022-10-11,한국조세재정연구원,환경 미화원,상용직,시급,9160,무관,무관,무관,,    ,세종특별자치시 시청대로 336 (반곡동),"공사,공공",대전지역본부,2022-10-06,1588-1519
796,2022-10-06,2022-10-06~2022-10-13,(재)충청남도역사문화연구원,사무 보조원(공공기관),계약직,월급,2196590,무관,무관,무관,,    ,충청남도 공주시 연수원길 103 충청남도역사문화연구원 경영기획부(서류제출) (금흥동),중소,대전지역본부,2022-10-06,1588-1519
797,2022-10-06,2022-10-06~2022-10-13,치악고등학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,1541000,무관,0년개월,무관,,    ,강원도 원주시 치악고교길 16 (관설동),"공사,공공",강원지사,2022-10-13,1588-1519
798,2022-10-06,2022-10-06~2022-10-14,태장초등학교,경비 관리자,상용직,월급,2015210,무관,0년개월,무관,,    ,강원도 원주시 태장2동 1001번지,"공사,공공",강원지사,2022-10-13,1588-1519
799,2022-10-06,2022-10-06~2022-10-31,학성초등학교,경비 관리자,상용직,월급,2015210,무관,0년개월,무관,,    ,강원도 원주시 천사로 255 (학성동),"공사,공공",강원지사,2022-10-06,1588-1519
800,2022-10-06,2022-10-06~2022-10-19,강릉교육문화관,"기타 건물 관리원(공원, 종교시설 등)",상용직,월급,1946000,무관,무관,무관,,    ,"강원도 강릉시 노암등길 37-1 (노암동,강릉도서관)","공사,공공",강원지사,2022-10-06,1588-1519
801,2022-10-06,2022-10-06~2022-12-31,(주)이지영디자인,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",시간제,시급,9160,무관,0년개월,무관,,    ,강원도 태백시 황지로 93 2층,중소,강원지사,2022-10-06,1588-1519
802,2022-10-06,2022-10-06~2022-11-30,(주)쓰리에스포유,주차 관리·안내원,상용직,시급,9160,무관,무관,무관,,    ,서울특별시 동작구 여의대방로 112 농심본사사옥 (신대방동),중소,충북지사,2022-10-06,1588-1519
803,2022-10-06,2022-10-06~2022-11-30,주식회사 해경,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,0년개월,무관,,    ,충청북도 충주시 주덕읍 계막길 12 (주)해광,중소,충북지사,2022-10-06,1588-1519
804,2022-10-06,2022-10-06~2022-11-30,사단법인 충북중증장애인복지협회,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,무관,0년개월,무관,,    ,"충청북도 청주시 청원구 덕벌로41번길 7-2 (내덕동) 102호, 201호","협회,단체",충북지사,2022-10-06,1588-1519
805,2022-10-06,2022-10-06~2022-11-30,해오름 주식회사,기타 목재·종이 기계 조작원,상용직,시급,9160,무관,무관,무관,,    ,충청남도 천안시 동남구 수신면 백자3길 200 해오름 주식회사,중소,충남지사,2022-10-06,1588-1519
806,2022-10-06,2022-10-06~2022-12-31,주식회사 맥파,금속제품 도장기 조작원,상용직,월급,2500000,무관,0년개월,무관,,    ,인천광역시 남동구 청능대로340번길 32 (고잔동) 90블럭 5로트,중소,충남지사,2022-10-06,1588-1519
807,2022-10-06,2022-10-06~2022-12-29,올드목포,식품 분야 단순 종사원,시간제,시급,9160,무관,0년개월,무관,,    ,전라남도 목포시 평화로43번길 9 (상동),개인,전남지사,2022-10-06,1588-1519
808,2022-10-06,2022-10-06~2022-12-31,국제방수케미칼,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,월급,1914440,무관,0년개월,무관,,    ,전라남도 순천시 별량면 녹색로 971-19 국제방수케미칼,중소,전남지사,2022-10-06,1588-1519
809,2022-10-06,2022-10-06~2022-11-01,고울,농업 단순 종사원,상용직,시급,9160,무관,무관,무관,,    ,경상북도 영주시 문수로825번길 101-46 고울보호작업장 (),중소,경북지사,2022-10-06,1588-1519
810,2022-10-06,2022-10-06~2022-12-30,(주)크레온유니티,전산자료 입력원(DB·단순자료),상용직,시급,9160,무관,0년개월,무관,,    ,경기도 고양시 일산동구 중앙로1275번길 60-31  (장항동) 에메랄드빌딩 5층,중소,경기북부지사,2022-10-11,1588-1519
811,2022-10-06,2022-10-06~2022-11-30,(주)효성&플러스,LED 부품·제품 조립·검사원,상용직,시급,9160,무관,무관,무관,,    ,경기도 김포시 양촌읍 황금3로 75 1층,중소,경기북부지사,2022-10-13,1588-1519
812,2022-10-06,2022-10-06~2022-10-16,(주)현대캐터링시스템,주방 보조원(일반 음식점),시간제,시급,9610,무관,무관,무관,,    ,경기도 성남시 분당구 대왕판교로 660 B-70 ( 유스페이스 제7층) (삼평동),중소,울산지사,2022-10-06,1588-1519
813,2022-10-06,2022-10-06~2022-10-06,가톨릭대학교 은평성모병원,사무 보조원(일반사업체),계약직,시급,9160,무관,0년개월,무관,,    ,서울특별시 은평구 통일로 1021 (진관동),중소,서울지역본부,2022-10-06,1588-1519
814,2022-10-06,2022-10-06~2022-10-22,현대카드주식회사,"카드사·신협·새마을금고·할부사, 우체국(금융부문) 등 기타 사무원",계약직,연봉,30000000,무관,무관,무관,,    ,서울특별시 영등포구 의사당대로 3 (여의도동),대기업,서울남부지사,2022-10-06,1588-1519
815,2022-10-06,2022-10-06~2022-10-22,현대카드주식회사,사무 보조원(일반사업체),계약직,연봉,30000000,무관,무관,무관,,    ,서울특별시 영등포구 의사당대로 3 (여의도동),대기업,서울남부지사,2022-10-06,1588-1519
816,2022-10-06,2022-10-06~2022-10-28,한국금융안전(주),물건·이삿짐 운반원,시간제,시급,9160,무관,무관,무관,,    ,서울특별시 동작구 대림로 27 한국금융안전 빌딩 (신대방동),중소,서울남부지사,2022-10-06,1588-1519
817,2022-10-06,2022-10-06~2022-10-14,IBK투자증권,사무 보조원(일반사업체),계약직,월급,1250000,무관,무관,고졸,,    ,서울특별시 영등포구 여의도동 63대한생명빌딩 14층 IBK투자증권,대기업,서울남부지사,2022-10-06,1588-1519
818,2022-10-06,2022-10-06~2022-10-14,제이비우리캐피탈 (주),사무 보조원(일반사업체),계약직,월급,1250000,무관,무관,무관,,    ,전라북도 전주시 덕진구 백제대로 566 18층 (금암동),대기업,서울남부지사,2022-10-06,1588-1519
819,2022-10-06,2022-10-06~2022-12-31,난우중학교,환경 미화원,계약직,시급,10766,무관,무관,무관,,    ,서울특별시 관악구 난곡로16길 32 (신림동),"공사,공공",서울남부지사,2022-10-06,1588-1519
820,2022-10-06,2022-10-06~2022-12-31,동아대학교의료원,기타 보건·의료 서비스 종사원,계약직,시급,9160,무관,무관,무관,,    ,부산광역시 서구 대신공원로 26 (동대신동3가),중소,부산지역본부,2022-10-06,1588-1519
821,2022-10-06,2022-10-06~2022-10-28,(사단법인)대한전기협회,총무 및 일반 사무원,상용직,월급,2000000,신입,무관,고졸,,    ,서울특별시 송파구 중대로 113 경영기획처,중소,서울동부지사,2022-10-06,1588-1519
822,2022-10-06,2022-10-06~2022-11-04,패스트파이브(주),우편물 집배원,계약직,시급,9500,무관,0년개월,무관,,    ,서울특별시 강남구 테헤란로87길 36 도심공항타워 24층,중소,서울동부지사,2022-10-13,1588-1519
823,2022-10-06,2022-10-06~2022-10-14,곽여성병원,환경 미화원,상용직,월급,1146246,무관,0년개월,무관,,    ,경기도 성남시 수정구 수정로 91 곽여성병원  (태평동),중소,경기동부지사,2022-10-07,1588-1519
824,2022-10-06,2022-10-06~2022-11-30,(주)오픈,주방 보조원(일반 음식점),상용직,월급,1150000,무관,0년개월,무관,,    ,서울특별시 성동구 서울숲2길 46-9 2~3층(성수동1가),중소,서울북부지사,2022-10-11,1588-1519
825,2022-10-06,2022-10-06~2022-10-31,(주)나청메이커앤드론,음료 조리사(바리스타 포함),계약직,시급,9160,무관,0년개월,무관,,    ,서울특별시 동대문구 한천로 136 (장안동),중소,서울북부지사,2022-10-06,1588-1519
826,2022-10-06,2022-10-06~2022-12-30,주식회사 박사,기계·금속 분야 단순 종사원,상용직,월급,1914440,무관,무관,무관,,    ,경기도 안산시 단원구 별망로26번길 28 시화공단 4바 808호 (성곡동),중소,경기서부지사,2022-10-06,1588-1519
827,2022-10-06,2022-10-06~2022-11-30,주식회사 한양기업,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,월급,950000,무관,무관,무관,,    ,경기도 부천시 옥산로220번길 9 (도당동),중소,경기서부지사,2022-10-06,1588-1519
828,2022-10-06,2022-10-06~2022-10-14,안양우편집중국,하역·적재 종사원,계약직,시급,9160,무관,무관,무관,,    ,경기도 안양시 동안구 관양동 1591-4,중소,경기서부지사,2022-10-06,1588-1519
829,2022-10-06,2022-10-06~2022-12-31,(주)우진아이엔에스,기타 기계 조립·검사원,상용직,시급,9160,무관,0년개월,무관,,    ,충청남도 천안시 동남구 동면 화복로 43 .,중소,충남지사,2022-10-06,1588-1519
830,2022-10-06,2022-10-06~2022-11-30,천안삼거리초등학교,사서,상용직,월급,1050000,무관,0년개월,무관,,    ,충청남도 천안시 동남구 삼룡동 246-2번지,"공사,공공",충남지사,2022-10-06,1588-1519
831,2022-10-06,2022-10-06~2022-12-09,주식회사 인스,기타 음식서비스 종사원(병원 배식원),시간제,시급,9160,무관,무관,무관,,    ,경상남도 양산시 상북면 충렬로 501 2층,중소,경남지사,2022-10-06,1588-1519
832,2022-10-05,2022-10-05~2022-10-19,한국농어촌공사 금강사업단,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,1946000,무관,0년개월,무관,,    ,전라북도 군산시 나포면 철새로 36 (나포리),"공사,공공",전북지사,2022-10-05,1588-1519
833,2022-10-05,2022-10-05~2022-10-28,(사)한국장애인문화예술인협회인쇄사업단,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,월급,840000,무관,0년개월,무관,,    ,전라북도 전주시 덕진구 상리2길 17  (팔복동2가),중소,전북지사,2022-10-12,1588-1519
834,2022-10-05,2022-10-05~2022-10-26,진안농협 하나로마트,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",시간제,시급,9160,무관,0년개월,무관,,    ,전라북도 진안군 진안읍 진무로 1150 하나로마트,"협회,단체",전북지사,2022-10-05,1588-1519
835,2022-10-05,2022-10-05~2022-10-28,주식회사 케이비손해보험,사무 보조원(일반사업체),계약직,월급,1920000,무관,0년개월,무관,,    ,서울특별시 강남구 학동로 401 (청담동) 2층,대기업,인천지사,2022-10-05,1588-1519
836,2022-10-05,2022-10-05~2022-10-31,(주)위더스함께걸음,음료 조리사(바리스타 포함),시간제,시급,9160,무관,무관,무관,,    ,"인천광역시 남동구 소래로 500 1층 123호(수산동, 남동체육관)",개인,인천지사,2022-10-11,1588-1519
837,2022-10-05,2022-10-05~2022-11-30,백양실업(주),세탁원(다림질원),상용직,시급,9160,무관,무관,무관,,    ,"전라남도 장성군 황룡면 신기길 93 (주)백양실업, 2층사무실",중소,광주지역본부,2022-10-05,1588-1519
838,2022-10-05,2022-10-05~2022-12-30,금호중앙여자고등학교,단체 급식 보조원,계약직,월급,2060000,무관,0년개월,무관,,    ,광주광역시 북구 금호로 100 (운암동),"공사,공공",광주지역본부,2022-10-05,1588-1519
839,2022-10-05,2022-10-05~2022-10-12,쿠팡 주식회사,마케팅·광고·홍보·상품기획 사무원,계약직,월급,1000000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,광주지역본부,2022-10-05,1588-1519
840,2022-10-05,2022-10-05~2022-10-31,쿠팡 주식회사,영업 기획·관리·지원 사무원,계약직,월급,2060000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,광주지역본부,2022-10-05,1588-1519
841,2022-10-05,2022-10-05~2022-10-31,쿠팡 주식회사,프로그래밍·웹·웹디자인·DB 강사,계약직,월급,2060000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,광주지역본부,2022-10-05,1588-1519
842,2022-10-05,2022-10-05~2022-11-30,큰바위사회적협동조합,웹 운영자(홈페이지 관리자),상용직,시급,9160,무관,0년개월,무관,,    ,광주광역시 광산구 월계로 203 (월계동) 104호,중소,광주지역본부,2022-10-11,1588-1519
843,2022-10-05,2022-10-05~2022-12-16,(주)대동세라믹,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9750,무관,무관,무관,,    ,세종특별자치시 전의면 산단길 22-63 대동세라믹,중소,대전지역본부,2022-10-05,1588-1519
844,2022-10-05,2022-10-05~2022-10-11,(주)벨에어테크,창고 관리원(자재 검수원 포함),상용직,연봉,32000000,신입,무관,무관,,    ,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 연구개발동 904호,중소,대전지역본부,2022-10-05,1588-1519
845,2022-10-05,2022-10-05~2023-01-04,주식회사 베스트원,사무 보조원(일반사업체),계약직,시급,10000,무관,무관,고졸,,    ,경기도 평택시 경기대로 945 (장당동),대기업,경기지역본부,2022-10-12,1588-1519
846,2022-10-05,2022-10-05~2022-12-31,한국산림복지진흥원 국립춘천숲체원,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,월급,2000000,무관,0년개월,무관,,    ,강원도 춘천시 신북읍 장본2길 331 국립춘천숲체원,"공사,공공",강원지사,2022-10-05,1588-1519
847,2022-10-05,2022-10-05~2022-10-21,(주)천보,직업 운동선수,계약직,월급,957220,무관,무관,무관,,    ,충청북도 충주시 주덕읍 중원산업로 322 (주)천보 제2공장,중소,충북지사,2022-10-05,1588-1519
848,2022-10-05,2022-10-05~2022-12-04,농업회사법인 청고(주),농업 단순 종사원,상용직,시급,9160,무관,무관,무관,,    ,"충청북도 보은군 장안면 장재로 22 ,",중소,충북지사,2022-10-11,1588-1519
849,2022-10-05,2022-10-05~2022-12-30,쌍용식품,경리 사무원(제조),상용직,월급,1914440,무관,0년개월,무관,,    ,충청남도 아산시 온화로29번길 18  (온천동),중소,충남지사,2022-10-05,1588-1519
850,2022-10-05,2022-10-05~2022-12-31,인주로지스 주식회사,수상 운송 사무원(해상 운송),상용직,월급,2500000,경력,1년개월,고졸,,    ,충청남도 아산시 인주면 인주산단로 23-22 2층 203호,개인,충남지사,2022-10-05,1588-1519
851,2022-10-05,2022-10-05~2022-10-14,사립학교교직원연금공단,총무 및 일반 사무원,상용직,연봉,36564000,무관,무관,무관,,    ,전라남도 나주시 문화로 245 인사팀,중소,전남지사,2022-10-05,1588-1519
852,2022-10-05,2022-10-05~2023-01-04,주식회사금하테크,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,무관,무관,,    ,전라남도 나주시 동수농공단지길 137-9 주식회사 금하테크,중소,전남지사,2022-10-05,1588-1519
853,2022-10-05,2022-10-05~2022-12-02,너울가지,음료 조리사(바리스타 포함),상용직,시급,9160,무관,0년개월,무관,,    ,전라남도 여수시 만성로 173 (미평동) 너울가지,"협회,단체",전남지사,2022-10-05,1588-1519
854,2022-10-05,2022-10-05~2022-12-31,김근호해물한정식in목포,주방 보조원(일반 음식점),상용직,시급,9160,무관,0년개월,무관,,    ,전라남도 목포시 정의로 4-3 (옥암동),개인,전남지사,2022-10-12,1588-1519
855,2022-10-05,2022-10-05~2022-12-30,더해봄,지하철 택배원,상용직,월급,1000000,무관,무관,무관,,    ,서울특별시 종로구 종로40길 14 1층 (종로5가),중소,경기북부지사,2022-10-05,1588-1519
856,2022-10-05,2022-10-05~2022-11-30,(주)대동소방,플라스틱제품 조립원 및 검사원,상용직,시급,9160,무관,무관,무관,,    ,경기도 김포시 양촌읍 양곡2로 133-11 (주)대동소방,중소,경기북부지사,2022-10-12,1588-1519
857,2022-10-05,2022-10-05~2022-12-29,(주) 펫클럽,식품 분야 단순 종사원,상용직,월급,1915000,무관,무관,무관,,    ,경기도 포천시 군내면 용정2길 1 펫클럽,중소,경기북부지사,2022-10-05,1588-1519
858,2022-10-05,2022-10-05~2022-11-30,경기산업광탄,세탁 기계 조작원,상용직,시급,9160,무관,무관,무관,,    ,경기도 파주시 광탄면 방축길 113 289,중소,경기북부지사,2022-10-07,1588-1519
859,2022-10-05,2022-10-05~2022-12-31,농업회사법인(주)굿푸드,기타 식품가공 종사원,상용직,시급,9160,무관,0년개월,무관,,    ,경기도 양주시 은현면 운하로101번길 198-99 굿푸드,중소,경기북부지사,2022-10-12,1588-1519
860,2022-10-05,2022-10-05~2022-12-15,양산부산대학교병원,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,무관,0년개월,무관,,    ,경상남도 양산시 물금읍 금오로 20 양산부산대병원,"공사,공공",울산지사,2022-10-05,1588-1519
861,2022-10-05,2022-10-05~2022-11-30,씨유 종로신교점,매장 정리원(매장 보조원),계약직,시급,9160,무관,0년개월,무관,,    ,서울특별시 종로구 필운대로 112-4 (신교동),개인,서울지역본부,2022-10-11,1588-1519
862,2022-10-05,2022-10-05~2022-11-30,행복한 베이커리&카페 안국점,음료 조리사(바리스타 포함),시간제,시급,9160,무관,0년개월,무관,,    ,서울특별시 종로구 율곡로3길 4 (안국동),중소,서울지역본부,2022-10-11,1588-1519
863,2022-10-05,2022-10-05~2022-10-13,주식회사 케이티알파,모니터 요원,계약직,월급,1010000,무관,무관,무관,,    ,서울특별시 동작구 보라매로5길 23 삼성보라매옴니타워,대기업,서울남부지사,2022-10-05,1588-1519
864,2022-10-05,2022-10-06~2022-10-28,비지에프휴먼넷,매장 정리원(매장 보조원),상용직,시급,9160,무관,무관,무관,,    ,서울특별시 강남구 논현로85길 22 (역삼동) 2층,중소,서울남부지사,2022-10-06,1588-1519
865,2022-10-05,2022-10-05~2022-10-30,경성전자고등학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,1100000,무관,무관,무관,,    ,부산광역시 서구 꽃마을로 25 경성전자고등학교 (서대신동3가),중소,부산지역본부,2022-10-12,1588-1519
866,2022-10-05,2022-10-05~2022-10-31,(주)후니드,주방 보조원(일반 음식점),상용직,시급,9160,무관,무관,무관,식품영양학,    ,서울특별시 송파구 중대로 132 후니드빌딩,중소,서울동부지사,2022-10-12,1588-1519
867,2022-10-05,2022-10-05~2022-10-12,오픈핸즈주식회사,재무 사무원,계약직,연봉,30000000,무관,무관,무관,,    ,서울특별시 송파구 올림픽로35길 123 향군타워 16층 (신천동),중소,서울동부지사,2022-10-05,1588-1519
868,2022-10-05,2022-10-05~2022-12-05,덕수고등학교,환경 미화원,계약직,시급,11240,무관,0년개월,무관,,    ,서울특별시 성동구 살곶이4길 14 (행당동),"공사,공공",서울동부지사,2022-10-05,1588-1519
869,2022-10-05,2022-10-05~2022-10-21,(주)보나비,주방 보조원(일반 음식점),계약직,월급,962000,무관,무관,무관,,    ,서울특별시 강남구 테헤란로28길 32 (역삼동),대기업,서울동부지사,2022-10-11,1588-1519
870,2022-10-05,2022-10-05~2022-10-31,보고정보시스템(주),시스템 소프트웨어 개발자(프로그래머),상용직,연봉,32000000,신입,무관,대졸,전산학·컴퓨터공학,    ,서울특별시 금천구 벚꽃로 286 삼성리더스타워 (가산동),중소,경기동부지사,2022-10-05,1588-1519
871,2022-10-05,2022-10-05~2022-10-12,동서울대학교,산업 안전원 및 위험물 관리원,계약직,연봉,32000000,무관,0년개월,무관,,    ,"경기도 성남시 수정구 복정로 76 (복정동), 동서울대학교",중소,경기동부지사,2022-10-06,1588-1519
